request_id,passenger_id,timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,vehicle_type,music_preference,preferred_temperature,quiet_ride,payment_method,loyalty_points_used,estimated_fare,driver_rating,status,driver_id,request_timestamp,accepted_timestamp,ride_duration
REQ-1745434773-8347,P00287,1745434773939,40.70812247496703,-73.90699936686153,40.72877339697603,-74.13028138969726,ECONOMY,NO_PREFERENCE,19,true,DEBIT_CARD,,30.885956,3.2,COMPLETED,driver_259,1745434773939,1745435278766,2270.8765
REQ-1745434788-9415,P00041,1745434788999,40.78257054591349,-74.00610844730679,40.65881758414616,-74.03831162039148,ECONOMY,ROCK,22,false,CREDIT_CARD,,23.501772,,COMPLETED,driver_226,1745434788999,1745434847493,1680.1417
REQ-1745434800-6139,P00216,1745434800035,40.79020328159916,-73.87012600790251,40.79154055029616,-73.87512932617963,ECONOMY,JAZZ,25,true,DEBIT_CARD,,5.6335135,,COMPLETED,driver_198,1745434800035,1745435359650,53.508102
REQ-1745434792-8297,P00408,1745434792022,40.657402378292616,-74.0372686373349,40.60570888827073,-74.1202876398967,SUV,HIP_HOP,26,true,PAYPAL,,16.069233,,COMPLETED,driver_255,1745434792022,1745435468528,1085.5387
REQ-1745434775-7173,P00546,1745434775952,40.65073501851697,-74.10117698180463,40.883232273433634,-73.94966756785688,ECONOMY,CLASSICAL,22,false,DEBIT_CARD,,45.668888,,COMPLETED,driver_211,1745434775952,1745434858163,3453.5112
REQ-1745434801-7286,P00377,1745434801042,40.80946038722088,-73.9653910175602,40.80411522082315,-74.02689967484707,ECONOMY,HIP_HOP,19,true,APPLE_PAY,,18.31584,,COMPLETED,driver_129,1745434801042,1745435261875,624.21277
REQ-1745434805-6790,P00208,1745434805073,40.72159923568601,-74.09256430400852,40.70350032026947,-74.07722017871912,ECONOMY,NO_PREFERENCE,23,true,CASH,,10.812534,,COMPLETED,driver_259,1745434805073,1745435197618,286.56403
REQ-1745434783-1122,P00316,1745434783967,40.675084781971364,-73.9041910295391,40.868457421265276,-73.931794752814,ECONOMY,CLASSICAL,22,true,CASH,,34.884136,,COMPLETED,driver_296,1745434783967,1745435053178,2590.731
REQ-1745434812-6759,P00513,1745434812126,40.65275653130329,-74.06066714122767,40.655704994080814,-74.06849823736285,ECONOMY,NO_PREFERENCE,21,false,CREDIT_CARD,,3.604312,2.2,COMPLETED,driver_226,1745434812126,1745435052022,88.34495
REQ-1745434812-1622,P00161,1745434812125,40.893836188234566,-73.95448571527403,40.899874569619875,-73.94225948945213,ECONOMY,NO_PREFERENCE,23,false,CASH,,4.338077,,COMPLETED,driver_211,1745434812125,1745434961469,147.04616
REQ-1745434802-1291,P00169,1745434802050,40.72192813550402,-74.04728075630713,40.64549941724549,-73.95514857811821,ECONOMY,CLASSICAL,18,true,CASH,,19.74104,1.1,COMPLETED,driver_165,1745434802050,1745435221125,1379.2831
REQ-1745434791-2996,P00136,1745434791017,40.73241982100391,-74.11197345864466,40.624051137272524,-73.9336978728848,SUV,POP,18,true,GOOGLE_PAY,,31.349737,1.5,COMPLETED,driver_185,1745434791017,1745435376489,2307.979
REQ-1745434803-4763,P00521,1745434803060,40.76743546423391,-73.86446642114618,40.76384607227615,-73.95034828848901,ECONOMY,JAZZ,26,false,GOOGLE_PAY,,13.346601,,COMPLETED,driver_124,1745434803060,1745435704600,867.7281
REQ-1745434803-9083,P00243,1745434803060,40.64198031416982,-74.03831804060846,40.742076166258514,-74.07846236318548,ECONOMY,HIP_HOP,25,false,GOOGLE_PAY,43,19.919495,4.4,COMPLETED,driver_133,1745434803060,1745435235077,1393.5596
REQ-1745434808-2604,P00023,1745434808095,40.65709727967646,-73.92953750877639,40.72438388838802,-74.00707625379134,ECONOMY,POP,20,false,CASH,,17.377405,,COMPLETED,driver_296,1745434808095,1745435158788,1190.1925
REQ-1745434808-2465,P00084,1745434808093,40.75429120845157,-74.02176282445537,40.841040132762416,-74.11258248621985,ECONOMY,POP,24,true,PAYPAL,,37.208683,3.7,COMPLETED,driver_245,1745434808093,1745434875255,1474.3907
REQ-1745434806-9311,P00567,1745434806079,40.69083840297902,-73.90937420019819,40.77904091592389,-73.8497716447199,ECONOMY,POP,22,true,APPLE_PAY,,18.998951,,COMPLETED,driver_216,1745434806079,1745435367555,1319.9161
REQ-1745434806-6548,P00394,1745434806078,40.7797452869485,-73.87957803131445,40.86754857628439,-73.87772022165767,ECONOMY,POP,20,false,APPLE_PAY,,68.48449,,COMPLETED,driver_096,1745434806078,1745435484629,1169.6897
REQ-1745434802-7747,P00583,1745434802049,40.781978809411775,-73.91973539216703,40.65464004264741,-74.02280555072821,ECONOMY,HIP_HOP,21,true,CREDIT_CARD,,48.664333,,COMPLETED,driver_204,1745434802049,1745435010106,1989.895
REQ-1745434785-6611,P00228,1745434785979,40.890487158672286,-74.09742974069526,40.68293695226072,-73.85967836222545,SUV,NO_PREFERENCE,24,false,CASH,,48.24408,,COMPLETED,driver_231,1745434785979,1745434976322,3659.5264
REQ-1745434803-6316,P00465,1745434803061,40.68519114990183,-73.89930252599225,40.77129617851296,-74.04030052297583,ECONOMY,CLASSICAL,24,false,PAYPAL,,25.348154,,COMPLETED,driver_036,1745434803061,1745435111801,1827.8523
REQ-1745434786-1490,P00286,1745434786989,40.68103324044215,-74.10237574863184,40.8867267501989,-73.88689950626167,ECONOMY,POP,23,false,GOOGLE_PAY,,46.213486,,COMPLETED,driver_069,1745434786989,1745435076990,3497.0789
REQ-1745434812-6150,P00555,1745434812126,40.783331548972875,-73.98647107225752,40.74939371039372,-74.04649448747365,ECONOMY,ROCK,24,true,CASH,,11.9457445,,COMPLETED,driver_267,1745434812126,1745435373394,755.6596
REQ-1745434804-8208,P00281,1745434804066,40.822446698240775,-74.09916750039507,40.732925623436174,-73.95015910665182,ECONOMY,CLASSICAL,18,true,CREDIT_CARD,,26.481842,,COMPLETED,driver_248,1745434804066,1745435065567,1918.5472
REQ-1745434805-2387,P00242,1745434805072,40.67965260984213,-73.93702882359707,40.814950323344995,-73.92221583262045,ECONOMY,CLASSICAL,22,false,APPLE_PAY,,44.630093,2.6,COMPLETED,driver_228,1745434805072,1745435143905,1808.3542
REQ-1745434811-1303,P00108,1745434811117,40.73605732851439,-74.05723640613992,40.66950353455949,-74.02105223237048,ECONOMY,ROCK,25,false,GOOGLE_PAY,,14.485554,,COMPLETED,driver_022,1745434811117,1745435593512,958.8443
REQ-1745434807-6313,P00267,1745434807085,40.794317251573474,-73.87469960196304,40.68760571579743,-74.03743221261979,ECONOMY,NO_PREFERENCE,18,false,GOOGLE_PAY,,29.650005,3.6,COMPLETED,driver_198,1745434807085,1745434844323,2172.0005
REQ-1745434815-4885,P00174,1745434815147,40.76866178287693,-73.87899521850034,40.780631357522545,-73.92899716065575,ECONOMY,JAZZ,24,true,APPLE_PAY,,9.112126,4.4,COMPLETED,driver_274,1745434815147,1745435872141,528.9701
REQ-1745434827-6406,P00317,1745434827189,40.71173517144921,-74.02312966143276,40.675878583281566,-74.00369647734,ECONOMY,ROCK,20,false,DEBIT_CARD,,24.873676,1.3,COMPLETED,driver_296,1745434827189,1745435060967,516.3619
REQ-1745434811-2950,P00323,1745434811118,40.72723074885859,-73.98464375837173,40.88492834929865,-73.95061725032802,ECONOMY,CLASSICAL,25,true,GOOGLE_PAY,,29.104534,4.9,COMPLETED,driver_057,1745434811118,1745435104550,2128.3625
REQ-1745434814-7381,P00281,1745434814143,40.822446698240775,-74.09916750039507,40.732925623436174,-73.95015910665182,ECONOMY,ROCK,21,true,CASH,,26.481842,,COMPLETED,driver_092,1745434814143,1745435221232,1918.5472
REQ-1745434812-5681,P00342,1745434812126,40.68619133896422,-73.85680639429235,40.798587570452874,-73.94174291819549,ECONOMY,ROCK,22,false,CASH,,24.064245,4.0,COMPLETED,driver_136,1745434812126,1745435563576,1725.1396
REQ-1745434808-3701,P00463,1745434808094,40.779714891486826,-74.0496091534637,40.61584720551063,-73.8950227958946,ECONOMY,HIP_HOP,21,true,GOOGLE_PAY,87,36.044163,4.7,COMPLETED,driver_210,1745434808094,1745435024709,2683.533
REQ-1745434809-7552,P00200,1745434809101,40.680391604389854,-73.90360702789305,40.826479357557396,-73.89281070261379,ECONOMY,CLASSICAL,24,false,DEBIT_CARD,,26.861698,3.1,COMPLETED,driver_044,1745434809101,1745435795724,1948.9358
REQ-1745434814-3035,P00569,1745434814142,40.83456749550814,-73.87585387497818,40.68027066620322,-73.87309830116641,LUXURY,ROCK,20,true,APPLE_PAY,,28.192772,2.1,COMPLETED,driver_284,1745434814142,1745435444372,2055.4219
REQ-1745434812-1647,P00598,1745434812125,40.77413798099495,-74.04624863114421,40.661015672943364,-73.84393285125927,ECONOMY,HIP_HOP,24,false,GOOGLE_PAY,,64.38699,,COMPLETED,driver_129,1745434812125,1745435256550,4327.593
REQ-1745434808-2057,P00291,1745434808093,40.692418433095646,-74.12742113442343,40.785684556722444,-74.02015031741027,SUV,JAZZ,20,true,APPLE_PAY,60,23.098064,,COMPLETED,driver_199,1745434808093,1745436564638,1647.8451
REQ-1745434808-7651,P00189,1745434808094,40.8631049849516,-74.05668603385458,40.65194339211548,-73.8973917383798,ECONOMY,NO_PREFERENCE,23,false,GOOGLE_PAY,,42.993595,2.6,COMPLETED,driver_176,1745434808094,1745435073288,3239.4878
REQ-1745434829-7787,P00178,1745434829199,40.711700711251595,-73.92168311064546,40.79564231438406,-73.92302725412233,ECONOMY,HIP_HOP,25,false,CREDIT_CARD,,16.477304,,COMPLETED,driver_248,1745434829199,1745435232391,1118.1844
REQ-1745434832-6710,P00348,1745434832214,40.82200388008976,-73.95471358896583,40.848650670887125,-73.86012302448566,ECONOMY,HIP_HOP,19,false,GOOGLE_PAY,,15.214988,,COMPLETED,driver_087,1745434832214,1745435152846,1017.19904
REQ-1745434834-9131,P00428,1745434834228,40.82279962664313,-74.10991676885655,40.881199872926985,-74.02645347756742,ECONOMY,NO_PREFERENCE,24,true,APPLE_PAY,74,29.900806,,COMPLETED,driver_282,1745434834228,1745434915323,1145.5363
REQ-1745434806-5332,P00180,1745434806079,40.88681844744739,-73.9758147439598,40.661197085687405,-74.08892114637109,SUV,CLASSICAL,21,false,APPLE_PAY,,82.7623,4.7,COMPLETED,driver_008,1745434806079,1745435704013,5549.5596
REQ-1745434833-1308,P00328,1745434833219,40.71089373002666,-74.09668358405824,40.779725931311475,-74.13216885090169,ECONOMY,NO_PREFERENCE,20,false,APPLE_PAY,,14.803704,,IN_PROGRESS,driver_133,1745434833219,1745435287472,786.27057
REQ-1745434815-8322,P00088,1745434815147,40.73888085738661,-73.93654470209233,40.8160261425821,-74.06677993294646,ECONOMY,ROCK,24,true,GOOGLE_PAY,,64.85395,,COMPLETED,driver_259,1745434815147,1745436311437,1667.7937
REQ-1745434840-3507,P00193,1745434840263,40.719112290808454,-74.05830541587223,40.73489641820608,-74.0019328208419,ECONOMY,ROCK,20,false,CASH,,10.082963,,COMPLETED,driver_138,1745434840263,1745435361702,606.6371
REQ-1745434842-6115,P00012,1745434842275,40.64742307504196,-73.99874634899942,40.654967568290466,-74.07844363306548,ECONOMY,JAZZ,24,false,PAYPAL,,12.64557,2.4,COMPLETED,driver_204,1745434842275,1745435103725,811.64557
REQ-1745434811-6911,P00049,1745434811118,40.665999759363785,-73.90794774135676,40.89677935454998,-74.02267567155234,ECONOMY,HIP_HOP,20,true,GOOGLE_PAY,,43.55706,4.7,COMPLETED,driver_085,1745434811118,1745435878264,3284.5647
REQ-1745434848-9911,P00565,1745434848316,40.74597298022453,-73.99207067609733,40.73749880938508,-74.01643676795508,ECONOMY,ROCK,25,true,DEBIT_CARD,,5.882152,,COMPLETED,driver_058,1745434848316,1745435211680,270.57217
REQ-1745434809-4148,P00230,1745434809101,40.874736432101116,-74.13661698481657,40.6193149561378,-73.85797863275877,ECONOMY,POP,19,true,DEBIT_CARD,,57.672005,,COMPLETED,driver_195,1745434809101,1745435101890,4413.7603
REQ-1745434839-7047,P00328,1745434839256,40.779725931311475,-74.13216885090169,40.71089373002666,-74.09668358405824,ECONOMY,JAZZ,25,true,DEBIT_CARD,,14.803704,,COMPLETED,driver_267,1745434839256,1745435793354,237.88434
REQ-1745434824-5799,P00528,1745434824166,40.79183812362739,-73.87384230515102,40.65055584597282,-74.10939401894274,ECONOMY,ROCK,18,true,CASH,,112.239296,,COMPLETED,driver_234,1745434824166,1745435313490,3032.4917
REQ-1745434840-8867,P00119,1745434840262,40.68344221440375,-73.92035295925594,40.774482625223484,-73.93783211529365,ECONOMY,NO_PREFERENCE,25,true,APPLE_PAY,8,49.49396,,COMPLETED,driver_092,1745434840262,1745435564839,1225.426
REQ-1745434827-3685,P00528,1745434827189,40.79183812362739,-73.87384230515102,40.65055584597282,-74.10939401894274,ECONOMY,ROCK,26,false,PAYPAL,,112.239296,,IN_PROGRESS,driver_216,1745434827189,1745435123819,973.4028
REQ-1745434858-4431,P00058,1745434858388,40.61571835305512,-74.10732762756199,40.60499307864421,-74.09662719348502,ECONOMY,NO_PREFERENCE,23,false,CASH,,4.7401466,,COMPLETED,driver_183,1745434858388,1745435064262,179.21172
REQ-1745434847-6413,P00178,1745434847307,40.711700711251595,-73.92168311064546,40.79564231438406,-73.92302725412233,ECONOMY,JAZZ,21,true,CASH,74,16.477304,2.1,COMPLETED,driver_037,1745434847307,1745435285620,1118.1844
REQ-1745434844-1230,P00192,1745434844288,40.71904366929625,-73.97259070895129,40.600285183608015,-74.0442756386915,ECONOMY,CLASSICAL,21,true,DEBIT_CARD,,24.247684,4.7,COMPLETED,driver_187,1745434844288,1745435063262,1739.8148
REQ-1745434854-8012,P00103,1745434854356,40.67874245461461,-74.02354293873135,40.60113907149091,-74.02970699134138,ECONOMY,JAZZ,21,true,APPLE_PAY,18,15.444412,3.3,COMPLETED,driver_022,1745434854356,1745434979964,1035.553
REQ-1745434835-2782,P00075,1745434835232,40.78671915395727,-74.10684251762947,40.651347802807905,-73.94629877006874,ECONOMY,JAZZ,20,true,APPLE_PAY,,32.80628,3.8,COMPLETED,driver_036,1745434835232,1745435537135,2424.5022
REQ-1745434845-4188,P00009,1745434845295,40.89131231931289,-73.87438830358397,40.74623757884058,-73.89439053929942,ECONOMY,CLASSICAL,23,false,CASH,,26.786077,4.8,COMPLETED,driver_069,1745434845295,1745434985304,1942.8862
REQ-1745434837-6650,P00316,1745434837244,40.868457421265276,-73.931794752814,40.675084781971364,-73.9041910295391,ECONOMY,CLASSICAL,25,false,DEBIT_CARD,,34.884136,,COMPLETED,driver_057,1745434837244,1745435127192,2590.731
REQ-1745434842-5325,P00212,1745434842274,40.75890839428641,-73.86237860116552,40.618246200747606,-73.88201374278579,ECONOMY,CLASSICAL,26,true,PAYPAL,,72.36412,1.7,COMPLETED,driver_186,1745434842274,1745435393339,1884.0868
REQ-1745434851-9309,P00403,1745434851340,40.73443467694169,-74.0920792231521,40.66409352815853,-74.02504841264802,ECONOMY,ROCK,18,true,APPLE_PAY,,92.27547,2.4,COMPLETED,driver_260,1745434851340,1745435430945,1155.8844
REQ-1745434852-4797,P00364,1745434852345,40.70225970076075,-74.11260774637661,40.65803441923927,-74.00977734139914,ECONOMY,HIP_HOP,18,false,DEBIT_CARD,,17.426744,1.8,COMPLETED,driver_145,1745434852345,1745435242295,1194.1396
REQ-1745434845-8745,P00201,1745434845296,40.82116852891433,-74.12678739240191,40.75485221467875,-74.12909049035135,ECONOMY,CLASSICAL,25,false,APPLE_PAY,,13.545483,2.9,CANCELLED,driver_295,1745434845296,1745436311662,328.77667
REQ-1745434855-6100,P00044,1745434855366,40.824505863633114,-74.03971026472477,40.883806319800414,-73.99157881062884,ECONOMY,ROCK,24,true,PAYPAL,,14.085705,1.0,COMPLETED,driver_053,1745434855366,1745435492782,926.8564
REQ-1745434854-6991,P00537,1745434854357,40.6961126063249,-73.93558990430766,40.76591829566192,-73.89776264030608,ECONOMY,JAZZ,22,false,GOOGLE_PAY,,15.064413,,COMPLETED,driver_176,1745434854357,1745435557952,1005.1531
REQ-1745434836-9964,P00585,1745434836236,40.8880697331782,-73.93994299053192,40.62483934326531,-73.92368643794461,ECONOMY,NO_PREFERENCE,19,false,DEBIT_CARD,,128.82164,,COMPLETED,driver_157,1745434836236,1745434897112,3510.0632
REQ-1745434845-6143,P00183,1745434845295,40.756121950157,-73.87840684024621,40.838717292555756,-74.04246516882237,ECONOMY,HIP_HOP,24,false,GOOGLE_PAY,,27.33401,,COMPLETED,driver_248,1745434845295,1745435537884,1986.7207
REQ-1745434845-3004,P00584,1745434845294,40.65756825385912,-74.08420507759591,40.83647369386344,-73.98465053287084,ECONOMY,CLASSICAL,21,false,GOOGLE_PAY,,96.74058,,COMPLETED,driver_012,1745434845294,1745435110960,2586.1287
REQ-1745434857-6116,P00550,1745434857381,40.80777201475944,-73.88515404870246,40.87914191199427,-73.92070121168632,ECONOMY,HIP_HOP,19,false,CREDIT_CARD,53,15.198624,4.5,COMPLETED,driver_177,1745434857381,1745435437964,1015.88995
REQ-1745434849-1885,P00371,1745434849325,40.769593406541446,-74.03875117847211,40.6448834497897,-74.0985899261967,ECONOMY,POP,24,true,GOOGLE_PAY,,24.59511,,COMPLETED,driver_259,1745434849325,1745435529334,1767.6088
REQ-1745434860-8525,P00105,1745434860401,40.69204786840976,-73.92229172047527,40.73949496906704,-73.9290378508399,ECONOMY,ROCK,24,false,CREDIT_CARD,,10.445684,,COMPLETED,driver_129,1745434860401,1745435753399,635.6547
REQ-1745434859-6026,P00490,1745434859392,40.64957338008769,-74.10272727334491,40.74809437437211,-74.01133113595652,ECONOMY,POP,20,false,PAYPAL,,22.554602,3.7,IN_PROGRESS,driver_234,1745434859392,1745434928024,1241.6821
REQ-1745434837-6585,P00563,1745434837244,40.845822685660984,-73.88923938239445,40.602277618915075,-73.97983449761446,ECONOMY,ROCK,18,false,APPLE_PAY,,44.630814,,COMPLETED,driver_228,1745434837244,1745435365979,3370.465
REQ-1745434856-2616,P00073,1745434856373,40.68568321794591,-74.12976592918963,40.630059780698716,-74.04262600438047,ECONOMY,ROCK,19,false,DEBIT_CARD,,16.884586,3.0,COMPLETED,driver_204,1745434856373,1745435516852,1150.767
REQ-1745434844-1342,P00067,1745434844287,40.83194825598129,-74.00587483303896,40.65681114297415,-73.90931880172111,ECONOMY,POP,19,true,CASH,,60.625576,2.5,COMPLETED,driver_289,1745434844287,1745435365425,2528.151
REQ-1745434854-2948,P00002,1745434854357,40.71788022930196,-73.89349370603134,40.64027534490871,-73.97385309599699,ECONOMY,NO_PREFERENCE,18,true,DEBIT_CARD,,28.835463,,COMPLETED,driver_088,1745434854357,1745435595124,2116.104
REQ-1745434852-1068,P00115,1745434852346,40.842929201944706,-73.9812140378383,40.70209071513606,-73.89523688043738,ECONOMY,JAZZ,24,false,GOOGLE_PAY,65,28.334314,,COMPLETED,driver_050,1745434852346,1745435211026,2066.745
REQ-1745434848-4522,P00196,1745434848315,40.68291061827804,-74.01661358609063,40.87859284955422,-73.9563550110882,ECONOMY,POP,19,true,CASH,,63.9202,3.8,IN_PROGRESS,driver_296,1745434848315,1745435008935,1782.9883
REQ-1745434854-2716,P00215,1745434854357,40.87434510054926,-74.00968692797346,40.715954632285566,-74.0106142121367,ECONOMY,HIP_HOP,26,false,CASH,,28.872272,4.0,COMPLETED,driver_192,1745434854357,1745434999341,2109.7817
REQ-1745434855-8935,P00478,1745434855366,40.8833440600864,-74.06337000579167,40.75147291814232,-74.02153044196211,SUV,CLASSICAL,26,false,APPLE_PAY,,25.080622,3.5,COMPLETED,driver_000,1745434855366,1745435406073,1806.4498
REQ-1745434856-3593,P00045,1745434856374,40.60320166263104,-73.9755827717119,40.7169479876331,-73.8820309844516,ECONOMY,HIP_HOP,19,false,CASH,,24.822544,,COMPLETED,driver_082,1745434856374,1745435385903,1785.8035
REQ-1745434846-6850,P00595,1745434846302,40.80735902250826,-73.86773672671617,40.74689918676886,-74.05357338493701,LUXURY,HIP_HOP,22,true,APPLE_PAY,,77.78273,,COMPLETED,driver_143,1745434846302,1745435973911,2040.1426
REQ-1745434856-3452,P00464,1745434856375,40.71930049394459,-74.10582184104854,40.61676614968806,-74.08394003953987,ECONOMY,CLASSICAL,22,true,CASH,22,35.163036,2.2,COMPLETED,driver_218,1745434856375,1745435721534,3192.6084
REQ-1745434856-6081,P00523,1745434856374,40.622665978279706,-74.02124529360876,40.624789570521976,-73.86209101702637,SUV,POP,26,true,APPLE_PAY,,45.14263,,COMPLETED,driver_073,1745434856374,1745435587734,2976.878
REQ-1745434844-7671,P00404,1745434844287,40.817915913973465,-74.09626354482778,40.87464383184965,-73.85931858489211,ECONOMY,JAZZ,26,false,APPLE_PAY,,33.802624,,COMPLETED,driver_290,1745434844287,1745436025866,2504.21
REQ-1745434847-6297,P00156,1745434847307,40.88856294383085,-74.11690887589515,40.699857845086875,-74.02180209678569,ECONOMY,NO_PREFERENCE,25,false,APPLE_PAY,,36.12882,,COMPLETED,driver_203,1745434847307,1745435624555,2690.3054
REQ-1745434868-9366,P00588,1745434868418,40.85260505278129,-73.9486997729501,40.88785151998804,-73.8764061607629,ECONOMY,HIP_HOP,18,false,APPLE_PAY,50,53.320213,5.0,COMPLETED,driver_087,1745434868418,1745435762424,866.4043
REQ-1745434859-8329,P00152,1745434859393,40.89344804249678,-73.97513326562748,40.77171107494464,-73.95020340611016,ECONOMY,NO_PREFERENCE,24,true,APPLE_PAY,,40.908573,,COMPLETED,driver_117,1745434859393,1745436021940,1640.8859
REQ-1745434870-3612,P00503,1745434870433,40.69586474943386,-73.89971402525362,40.66226717629722,-74.04078073732988,ECONOMY,ROCK,26,true,APPLE_PAY,,84.68042,,COMPLETED,driver_057,1745434870433,1745435150891,1493.6084
REQ-1745434858-3827,P00074,1745434858387,40.77216222094563,-73.89229838939146,40.70990263447101,-74.13615234211295,ECONOMY,POP,21,true,APPLE_PAY,,34.96219,2.3,COMPLETED,driver_136,1745434858387,1745435468766,2596.975
REQ-1745434853-9747,P00299,1745434853350,40.60568953177468,-73.96395071050235,40.80138021366801,-73.94049439779023,LUXURY,HIP_HOP,23,false,DEBIT_CARD,,35.21674,,COMPLETED,driver_284,1745434853350,1745436206146,2617.339
REQ-1745434885-1933,P00456,1745434885492,40.656369930382795,-73.95812695740683,40.618790821581854,-74.00253193422314,ECONOMY,POP,21,false,DEBIT_CARD,,10.903948,1.3,COMPLETED,driver_036,1745434885492,1745435022465,672.31586
REQ-1745434852-8713,P00011,1745434852345,40.867997498841234,-73.92748745268182,40.62874908634144,-74.0769586820581,ECONOMY,HIP_HOP,21,false,CREDIT_CARD,,46.571392,5.0,COMPLETED,driver_044,1745434852345,1745435506497,3525.7114
REQ-1745434883-9576,P00123,1745434883476,40.80226151807603,-73.99794141275815,40.81096579703513,-74.02631937879993,LUXURY,JAZZ,18,true,CASH,,6.3588796,4.9,COMPLETED,driver_167,1745434883476,1745435741434,308.71036
REQ-1745434879-6684,P00551,1745434879448,40.88641120028611,-74.10671132632311,40.85300416254276,-74.06558117820167,ECONOMY,NO_PREFERENCE,23,false,CREDIT_CARD,,17.955156,,COMPLETED,driver_248,1745434879448,1745435786335,607.98206
REQ-1745434879-2701,P00353,1745434879447,40.85314247942396,-74.05773951196434,40.78947735718872,-74.12266215212819,LUXURY,JAZZ,21,false,PAYPAL,,86.50993,,CANCELLED,driver_156,1745434879447,1745435430137,503.36423
REQ-1745434881-4167,P00549,1745434881462,40.60887771558895,-73.97146354076936,40.70468764457563,-74.03792759459698,ECONOMY,POP,23,false,CREDIT_CARD,64,20.526543,4.1,IN_PROGRESS,driver_228,1745434881462,1745435003506,1031.6547
REQ-1745434879-4234,P00151,1745434879448,40.62178545838036,-74.03240304559672,40.741564060847416,-74.08286911891156,ECONOMY,CLASSICAL,23,false,CREDIT_CARD,9,23.436375,4.0,COMPLETED,driver_204,1745434879448,1745435030538,1674.9099
REQ-1745434857-9167,P00122,1745434857381,40.644537628734426,-73.99912426619761,40.88856434710805,-73.89265830319215,SUV,HIP_HOP,23,false,PAYPAL,,45.291153,4.1,COMPLETED,driver_160,1745434857381,1745435532860,3423.2922
REQ-1745434879-7735,P00340,1745434879448,40.8339007382903,-74.10258151813419,40.790866776693186,-73.99229657410254,ECONOMY,NO_PREFERENCE,22,true,GOOGLE_PAY,,98.74055,,COMPLETED,driver_043,1745434879448,1745435481472,1250.8815
REQ-1745434885-3806,P00039,1745434885492,40.66424203168501,-74.06598084638979,40.6079385941638,-74.0285834026688,ECONOMY,JAZZ,23,true,APPLE_PAY,,12.998048,,COMPLETED,driver_260,1745434885492,1745435299069,839.8439
REQ-1745434859-1129,P00462,1745434859392,40.898740553942815,-74.05011557920332,40.65645883834935,-73.90148926284861,ECONOMY,HIP_HOP,22,true,APPLE_PAY,,46.97992,,COMPLETED,driver_085,1745434859392,1745435136897,3558.3936
REQ-1745434857-8458,P00218,1745434857382,40.79488155358614,-74.125546622666,40.6584147352882,-73.92618610602635,ECONOMY,JAZZ,22,true,CREDIT_CARD,93,64.70705,2.6,COMPLETED,driver_058,1745434857382,1745436197467,2711.8171
REQ-1745434859-4214,P00004,1745434859393,40.89077082239523,-73.9995758060845,40.6733382388402,-74.09160374507599,ECONOMY,POP,23,true,CREDIT_CARD,,72.028915,,COMPLETED,driver_005,1745434859393,1745435969665,3041.3013
REQ-1745434860-4765,P00421,1745434860401,40.81583631643897,-74.08631590452882,40.637593353241606,-73.95129936573903,ECONOMY,ROCK,20,true,GOOGLE_PAY,,146.87857,,COMPLETED,driver_267,1745434860401,1745436262144,2737.5713
REQ-1745434896-7787,P00105,1745434896562,40.73949496906704,-73.9290378508399,40.69204786840976,-73.92229172047527,ECONOMY,JAZZ,20,true,GOOGLE_PAY,,18.570105,,COMPLETED,driver_129,1745434896562,1745434896562,635.6547
REQ-1745434883-4932,P00162,1745434883477,40.63377199489846,-74.1183625426214,40.77683459263003,-74.13623957317175,ECONOMY,POP,26,true,CASH,,26.426558,1.2,COMPLETED,driver_216,1745434883477,1745435124715,1914.1246
REQ-1745434869-2782,P00308,1745434869422,40.82282921697794,-73.90788761076399,40.63594130968252,-74.03582631857297,ECONOMY,NO_PREFERENCE,21,true,APPLE_PAY,,150.21913,,COMPLETED,driver_092,1745434869422,1745435580670,2804.3826
REQ-1745434886-5603,P00567,1745434886501,40.77904091592389,-73.8497716447199,40.69083840297902,-73.90937420019819,ECONOMY,HIP_HOP,19,true,APPLE_PAY,,18.998951,4.3,CANCELLED,driver_065,1745434886501,1745435511788,460.48215
REQ-1745434885-4448,P00575,1745434885491,40.738402297044956,-74.13000680132949,40.64882261656655,-73.99653405560423,ECONOMY,CLASSICAL,18,false,CREDIT_CARD,,69.45206,,CANCELLED,driver_295,1745434885491,1745435104798,768.9863
REQ-1745434900-3675,P00029,1745434900592,40.627477691516795,-73.90413668460164,40.60948233650829,-73.8455737220369,ECONOMY,JAZZ,25,true,APPLE_PAY,,18.63977,,COMPLETED,driver_210,1745434900592,1745435080841,638.7897
REQ-1745434899-9485,P00193,1745434899585,40.73489641820608,-74.0019328208419,40.719112290808454,-74.05830541587223,SUV,NO_PREFERENCE,20,true,DEBIT_CARD,,17.925268,,COMPLETED,driver_000,1745434899585,1745435196009,606.6371
REQ-1745434899-3230,P00476,1745434899586,40.673606532656684,-74.04346836631885,40.634626552480555,-74.01867711359037,ECONOMY,JAZZ,20,false,PAYPAL,,9.706164,4.2,COMPLETED,driver_145,1745434899586,1745435298201,576.4931
REQ-1745434887-4996,P00391,1745434887507,40.75897645183099,-73.9342367504621,40.85558652618556,-74.06508671198846,LUXURY,CLASSICAL,24,true,DEBIT_CARD,,25.53653,,COMPLETED,driver_283,1745434887507,1745435329059,1842.9222
